,user_id,first_order_dt,last_order_dt,first_device,first_region,first_partner,first_genre,total_orders,avg_revenue_rub,avg_tickets,avg_days_between,is_two,is_five
1635,13a943680f73655,2024-06-01,2024-10-27,mobile,Заречная область,Билеты в руки,другое,5,289.47,2.6,37.0,1,1
1636,13ab36a0944dd72,2024-09-03,2024-09-14,mobile,Каменевский регион,Лови билет!,театр,2,855.1200000000001,2.5,11.0,1,0
1637,13ab8f192e65167,2024-07-16,2024-07-16,desktop,Каменевский регион,Облачко,концерты,1,1162.16,3.0,,0,0
1638,13ab917fbc1275e,2024-10-24,2024-10-24,mobile,Североярская область,Городской дом культуры,концерты,2,296.06,2.0,0.0,1,0
1639,13abc6373f8bab6,2024-10-03,2024-10-31,mobile,Речицкий регион,Билеты без проблем,другое,6,59.224999999999994,2.1666666666666665,5.6,1,1
1640,13ae56cfd620591,2024-06-12,2024-10-14,mobile,Каменевский регион,Crazy ticket!,театр,12,312.84583333333336,2.3333333333333335,11.272727272727273,1,1
1641,13b05fe3973cc85,2024-06-23,2024-09-24,mobile,Широковская область,Прачечная,театр,2,221.945,3.0,93.0,1,0
1642,13b8a60095cfd62,2024-09-25,2024-09-25,mobile,Каменевский регион,Мой билет,концерты,4,1086.95,2.5,0.0,1,0
1643,13ba6259ea6eefd,2024-07-06,2024-10-18,mobile,Североярская область,Билеты без проблем,другое,2,298.25,3.0,104.0,1,0
1644,13bbaaf387cea66,2024-10-31,2024-10-31,desktop,Каменевский регион,Край билетов,театр,4,1067.1225,2.5,0.0,1,0
1645,13bbe2cd9bb41e3,2024-09-26,2024-09-27,mobile,Каменевский регион,Мой билет,другое,3,91.97666666666665,2.0,0.5,1,0
1646,13bd6e274b2eb45,2024-07-24,2024-10-29,mobile,Травяная область,Восьмёрка,другое,6,439.1500000000001,3.6666666666666665,19.4,1,1
1647,13bffcab96b7d1d,2024-06-05,2024-06-05,mobile,Североярская область,Билеты в руки,концерты,1,214.44,1.0,,0,0
1648,13c6f8c208fb13f,2024-08-07,2024-08-07,mobile,Шанырский регион,Мой билет,концерты,1,660.1893713800001,2.0,,0,0
1649,13c78ef729bbef9,2024-10-03,2024-10-03,mobile,Речиновская область,Тебе билет!,театр,1,435.43,3.0,,0,0
1650,13c892e966845e5,2024-09-24,2024-09-24,desktop,Каменевский регион,Билеты без проблем,спорт,1,443.48,4.0,,0,0
1651,13c94fa4996f96d,2024-09-23,2024-10-07,mobile,Ключеводский округ,Лучшие билеты,другое,3,137.42666666666665,2.6666666666666665,7.0,1,0
1652,13cbb897d24130f,2024-07-19,2024-10-29,mobile,Широковская область,Билеты без проблем,другое,3,221.5666666666667,2.3333333333333335,51.0,1,0
1653,13cc80c41226218,2024-09-26,2024-10-19,mobile,Малиновоярский округ,Тебе билет!,концерты,3,1007.5833333333334,3.3333333333333335,11.5,1,0
1654,13d1228fda79dd6,2024-10-09,2024-10-09,mobile,Каменевский регион,Билеты в руки,другое,1,49.25,3.0,,0,0
1655,13d4ff42d744d22,2024-08-07,2024-10-26,mobile,Тепляковская область,Лови билет!,концерты,7,322.56000000000006,2.857142857142857,13.333333333333334,1,1
1656,13d82cb4cf76f82,2024-07-27,2024-10-20,mobile,Светополянский округ,Весь в билетах,концерты,2,625.28,2.5,85.0,1,0
1657,13dd9fbbda2e530,2024-06-29,2024-10-27,mobile,Речиновская область,Лови билет!,другое,17,244.53267905176472,2.823529411764706,7.5,1,1
1658,13de58634bb54aa,2024-10-14,2024-10-14,desktop,Речиновская область,Облачко,концерты,1,657.68,3.0,,0,0
1659,13e1050ec6ec018,2024-10-24,2024-10-24,mobile,Североярская область,Лучшие билеты,другое,1,201.73,6.0,,0,0
1660,13e30040dd85045,2024-06-10,2024-10-03,desktop,Североярская область,Билеты без проблем,театр,31,512.0935483870967,2.838709677419355,3.8333333333333335,1,1
1661,13ecc02b28f0cee,2024-07-04,2024-07-04,mobile,Речиновская область,Облачко,стендап,1,319.5,2.0,,0,0
1662,13f16a4a11e60e1,2024-07-11,2024-07-11,mobile,Каменевский регион,Край билетов,театр,1,1577.8,4.0,,0,0
1663,13f1e5c8546bb23,2024-08-26,2024-08-26,mobile,Ветренский регион,Быстробилет,концерты,1,339.61,1.0,,0,0
1664,13f57b6c7857c08,2024-06-12,2024-10-28,mobile,Широковская область,Лови билет!,концерты,8,1060.56875,3.375,19.714285714285715,1,1
1665,13f76bbcda1a152,2024-09-04,2024-10-23,desktop,Озернопольская область,Весь в билетах,концерты,2,985.875,3.0,49.0,1,0
1666,13f7a818b927bf1,2024-06-27,2024-10-10,mobile,Каменевский регион,Мой билет,концерты,11,696.9227272727273,2.3636363636363638,10.5,1,1
1667,140604842999c7d,2024-07-03,2024-07-13,mobile,Тепляковская область,Билеты в руки,выставки,4,375.4025,2.25,3.3333333333333335,1,0
1668,1408f81d645c0af,2024-07-11,2024-10-23,mobile,Североярская область,Лучшие билеты,другое,3,532.1966666666667,3.3333333333333335,52.0,1,0
1669,1409ba7a0070939,2024-07-31,2024-09-28,mobile,Каменевский регион,Show_ticket,театр,3,2091.3233333333333,3.0,29.5,1,0
1670,140fe1b83973d6c,2024-10-15,2024-10-15,mobile,Малиновоярский округ,Облачко,концерты,1,431.21,2.0,,0,0
1671,140fe5174212784,2024-10-09,2024-10-31,mobile,Солнечноземская область,Тебе билет!,концерты,7,462.11571428571426,1.7142857142857142,3.6666666666666665,1,1
1672,141a8555aa6daaa,2024-08-04,2024-08-04,mobile,Каменевский регион,Облачко,концерты,1,595.87,2.0,,0,0
1673,14260af70fb8882,2024-10-24,2024-10-24,mobile,Заречная область,Лучшие билеты,другое,1,260.55,3.0,,0,0
1674,14274eb0eaec15d,2024-10-18,2024-10-18,mobile,Североярская область,Мой билет,стендап,1,261.43,2.0,,0,0
1675,142c0915a459b62,2024-08-18,2024-08-18,mobile,Лугоградская область,Лови билет!,концерты,4,1064.185,4.0,0.0,1,0
1676,142c12123479ad5,2024-08-05,2024-08-31,mobile,Ягодиновская область,Show_ticket,театр,2,459.425,3.5,26.0,1,0
1677,142c28327b7b743,2024-10-03,2024-10-03,mobile,Речиновская область,Облачко,стендап,1,142.55,4.0,,0,0
1678,142da01b54f4537,2024-06-02,2024-10-21,mobile,Каменевский регион,Билеты без проблем,концерты,20,612.26,2.35,7.421052631578948,1,1
1679,14302498f52b1ef,2024-07-23,2024-07-23,mobile,Каменевский регион,Облачко,концерты,1,1415.44,3.0,,0,0
1680,143085c45676782,2024-09-11,2024-09-11,mobile,Широковская область,Мой билет,концерты,2,1141.56,3.0,0.0,1,0
1681,143827efad92d01,2024-10-27,2024-10-27,mobile,Североярская область,Билеты в руки,театр,1,605.1,3.0,,0,0
1682,143aa7088a25802,2024-06-21,2024-06-21,desktop,Каменевский регион,Весь в билетах,концерты,1,412.55,1.0,,0,0
1683,143c056727d7b63,2024-08-11,2024-08-11,mobile,Травяная область,Билеты без проблем,концерты,1,870.34,3.0,,0,0
1684,143f1296c7c52fa,2024-06-01,2024-10-29,mobile,Серебринская область,Билеты в руки,другое,37,611.8802702702702,2.5675675675675675,4.166666666666667,1,1
1685,143ff697d515d67,2024-06-14,2024-10-31,mobile,Каменевский регион,Билеты без проблем,концерты,40,548.6034999999999,2.7,3.5641025641025643,1,1
1686,14442eca13b2cca,2024-06-02,2024-10-21,mobile,Североярская область,Реестр,концерты,4,681.8475,2.5,47.0,1,0
1687,1445484d78da5c1,2024-06-08,2024-08-05,mobile,Североярская область,Билеты без проблем,концерты,2,552.745,2.0,58.0,1,0
1688,1447211e3bcbfbb,2024-08-10,2024-08-11,mobile,Травяная область,Билеты в руки,концерты,6,813.7133333333335,2.1666666666666665,0.2,1,1
1689,144824d6d0ce6d3,2024-08-16,2024-09-12,mobile,Дальнеземская область,Облачко,концерты,2,622.74,3.0,27.0,1,0
1690,144a0abed84d219,2024-08-13,2024-08-13,mobile,Малиновоярский округ,Облачко,концерты,1,388.81,2.0,,0,0
1691,144b802fc0a2248,2024-10-27,2024-10-27,mobile,Озернинский край,Весь в билетах,концерты,1,1072.89,3.0,,0,0
1692,14529f5d9be88aa,2024-06-21,2024-10-21,mobile,Речиновская область,Лови билет!,театр,46,507.33978260869543,3.0434782608695654,2.7111111111111112,1,1
1693,1452b7081817837,2024-06-04,2024-10-31,mobile,Крутоводская область,Облачко,концерты,72,391.97875,2.4166666666666665,2.0985915492957745,1,1
1694,14540292732c3a0,2024-08-08,2024-09-09,mobile,Горицветская область,Мой билет,концерты,3,944.3433333333334,3.6666666666666665,16.0,1,0
1695,14621766d51f7bd,2024-08-16,2024-08-16,desktop,Широковская область,Лови билет!,другое,1,1333.4,2.0,,0,0
1696,1462648826f9e8f,2024-10-28,2024-10-28,mobile,Глиногорская область,Лучшие билеты,другое,1,27.25,2.0,,0,0
1697,14683bc7c633868,2024-09-30,2024-09-30,mobile,Травиницкий округ,Билеты без проблем,театр,1,52.13,2.0,,0,0
1698,1469f9e809f5a33,2024-08-24,2024-09-27,mobile,Лугоградская область,Облачко,концерты,5,906.2299999999999,2.4,8.5,1,1
1699,146e8fdad11a20f,2024-07-25,2024-09-02,mobile,Малиновая область,Билеты в руки,концерты,2,909.145,4.0,39.0,1,0
1700,1471a49ece26994,2024-06-26,2024-10-13,desktop,Серебринская область,Билеты без проблем,другое,11,162.83818181818182,4.181818181818182,10.9,1,1
1701,1478552c6228da9,2024-08-02,2024-09-11,desktop,Североярская область,Лучшие билеты,театр,3,492.79,2.6666666666666665,20.0,1,0
1702,147b668c98f9d6d,2024-10-23,2024-10-23,mobile,Верхоречная область,Билеты без проблем,спорт,4,155.75844363000002,3.25,0.0,1,0
1703,147cf09f25b6ec2,2024-06-23,2024-09-30,mobile,Широковская область,Прачечная,театр,15,332.87,3.066666666666667,7.071428571428571,1,1
1704,1484d99fe4caeb0,2024-07-12,2024-10-05,mobile,Каменевский регион,Дом культуры,концерты,2,600.98,2.0,85.0,1,0
1705,1485d65d33346e3,2024-09-16,2024-09-16,mobile,Яблоневская область,Лучшие билеты,другое,3,308.31666666666666,3.3333333333333335,0.0,1,0
1706,148e84a45800872,2024-09-07,2024-09-13,mobile,Горностепной регион,Лучшие билеты,другое,3,83.8,1.3333333333333333,3.0,1,0
1707,1491c4fc04633d8,2024-07-21,2024-09-13,mobile,Малиновоярский округ,Билеты в руки,концерты,5,383.91400000000004,2.4,13.5,1,1
1708,1497b2f415af627,2024-08-01,2024-10-12,mobile,Каменевский регион,Билеты без проблем,концерты,3,906.6466666666666,2.3333333333333335,36.0,1,0
1709,1499de4685cd9b7,2024-08-29,2024-09-21,mobile,Озернинский край,Весь в билетах,концерты,2,571.14,1.5,23.0,1,0
1710,149d7189002a162,2024-09-25,2024-09-25,desktop,Североярская область,Мой билет,концерты,2,295.17499999999995,5.5,0.0,1,0
1711,149def806ecfb0f,2024-08-28,2024-08-28,mobile,Каменевский регион,Билеты без проблем,концерты,1,200.1,3.0,,0,0
1712,14a545cba8d295f,2024-06-28,2024-06-28,mobile,Каменевский регион,Лови билет!,концерты,1,536.56,2.0,,0,0
1713,14a791690c47b09,2024-09-14,2024-10-28,mobile,Лесодальний край,Весь в билетах,концерты,4,1221.815,3.0,14.666666666666666,1,0
1714,14a81c560d778c4,2024-06-12,2024-10-10,desktop,Миропольская область,Билеты в руки,другое,3,806.1866666666666,3.0,60.0,1,0
1715,14ac020d1c0b261,2024-09-12,2024-10-27,mobile,Каменевский регион,Билеты без проблем,другое,4,351.015,2.0,15.0,1,0
1716,14ada1909f83e44,2024-06-10,2024-10-04,desktop,Каменевский регион,Лови билет!,выставки,2,829.5250000000001,3.0,116.0,1,0
1717,14b353f4fa6ae57,2024-09-17,2024-09-17,mobile,Верхоречная область,Билеты без проблем,другое,1,46.8810225,3.0,,0,0
1718,14b791e76cd7cfa,2024-06-26,2024-06-26,desktop,Тепляковская область,Билеты без проблем,другое,3,70.14,1.6666666666666667,0.0,1,0
1719,14bbb89e46c40eb,2024-10-05,2024-10-05,mobile,Широковская область,Билеты без проблем,другое,1,13.54,2.0,,0,0
1720,14c00d2dee6ccb1,2024-06-02,2024-10-31,mobile,Горицветская область,Мой билет,концерты,54,463.5690740740741,2.740740740740741,2.849056603773585,1,1
1721,14c08f4980222d2,2024-07-15,2024-07-15,mobile,Каменевский регион,Край билетов,театр,1,788.9,2.0,,0,0
1722,14c6462ffb5c404,2024-09-14,2024-10-27,mobile,Озернинский край,Билеты в руки,театр,5,1015.524,2.8,10.75,1,1
1723,14c71bb0a348815,2024-10-12,2024-10-12,desktop,Каменевский регион,Билеты без проблем,концерты,1,1294.62,3.0,,0,0
1724,14c9bc85738df7b,2024-09-02,2024-10-08,desktop,Травиницкий округ,Тебе билет!,концерты,3,1099.9633333333334,3.6666666666666665,18.0,1,0
1725,14ca38a9b1ba918,2024-07-26,2024-09-04,mobile,Ягодиновская область,Мой билет,другое,2,186.425,2.5,40.0,1,0
1726,14cc164e06ccab3,2024-09-03,2024-09-23,mobile,Верхоречная область,Билеты без проблем,другое,2,69.99681518,3.0,20.0,1,0
1727,14cc31607185340,2024-09-18,2024-09-18,mobile,Малиновая область,Лови билет!,стендап,2,836.565,4.0,0.0,1,0
1728,14cfa78171cd2c1,2024-07-06,2024-07-06,mobile,Малиновоярский округ,Билеты без проблем,концерты,4,813.8774999999999,3.75,0.0,1,0
1729,14ec4a2ae4d3fc6,2024-10-02,2024-10-02,mobile,Североярская область,Облачко,концерты,1,131.62,1.0,,0,0
1730,14f81830ff4a676,2024-06-04,2024-06-04,mobile,Ключеводский округ,Лучшие билеты,театр,1,51.54,4.0,,0,0
1731,14fa03b59688bee,2024-08-24,2024-08-24,mobile,Травяная область,Край билетов,театр,1,661.29,2.0,,0,0
1732,14faa2c2a24904c,2024-06-15,2024-10-13,desktop,Каменевский регион,Мой билет,другое,7,491.48428571428576,2.4285714285714284,20.0,1,1
1733,15036f407b14673,2024-10-19,2024-10-19,desktop,Каменевский регион,Билеты без проблем,концерты,1,146.16,1.0,,0,0
1734,150510b210cda56,2024-06-01,2024-10-31,mobile,Каменевский регион,Билеты без проблем,концерты,119,636.4878991596637,2.7983193277310923,1.2881355932203389,1,1
1735,15069ace18e5ee3,2024-08-07,2024-10-13,mobile,Малиновоярский округ,Мир касс,концерты,2,1145.7450000000001,4.5,67.0,1,0
1736,150d1dc5d37f799,2024-08-27,2024-08-27,mobile,Светополянский округ,Облачко,концерты,2,596.0550000000001,3.0,0.0,1,0
1737,150dcfe654b5441,2024-07-07,2024-10-17,mobile,Каменевский регион,Мой билет,выставки,3,142.5533333333333,2.0,51.0,1,0
1738,15133f0c744cfd2,2024-10-10,2024-10-10,mobile,Малиновоярский округ,Облачко,концерты,1,919.75,3.0,,0,0
1739,15172d3f20afc77,2024-06-11,2024-06-11,mobile,Шанырский регион,Мой билет,концерты,3,2285.0627277333338,3.3333333333333335,0.0,1,0
1740,1518183a4ca568d,2024-08-12,2024-08-12,mobile,Каменевский регион,Билеты без проблем,концерты,1,2563.32,4.0,,0,0
1741,151c2653ffd1f47,2024-09-02,2024-09-02,mobile,Травяная область,Лови билет!,другое,1,119.09,2.0,,0,0
1742,152c2e6178c48e7,2024-06-15,2024-06-15,mobile,Североярская область,Облачко,стендап,1,190.04,3.0,,0,0
1743,1532be75a9165bd,2024-07-29,2024-07-29,desktop,Каменевский регион,Лови билет!,театр,1,881.07,2.0,,0,0
1744,15353df9f9af3bb,2024-08-10,2024-08-10,mobile,Каменевский регион,Мой билет,стендап,1,353.43,2.0,,0,0
1745,1538dee9af768b7,2024-07-18,2024-07-18,mobile,Каменевский регион,Кино билет,спорт,1,430.3131432,4.0,,0,0
1746,153a0d4c94b01e5,2024-10-31,2024-10-31,desktop,Каменевский регион,Быстробилет,концерты,1,1282.25,4.0,,0,0
1747,153a894d39ac774,2024-06-05,2024-10-26,desktop,Каменевский регион,Облачко,концерты,11,576.7245454545454,2.727272727272727,14.3,1,1
1748,153c05c3e3fb5dc,2024-09-05,2024-09-05,mobile,Тепляковская область,Билеты без проблем,другое,1,73.26,3.0,,0,0
1749,153c83fe7c8f4e1,2024-06-05,2024-10-28,desktop,Североярская область,Облачко,театр,89,827.0126624346068,3.134831460674157,1.6477272727272727,1,1
1750,153dfb04dc46ef1,2024-07-29,2024-10-22,mobile,Травяная область,Билеты без проблем,театр,10,46.89500000000001,1.5,9.444444444444445,1,1
1751,15408c4fc144568,2024-10-02,2024-10-02,mobile,Травиницкий округ,Облачко,стендап,1,241.28,1.0,,0,0
1752,1540ea63846a60f,2024-07-01,2024-09-22,desktop,Широковская область,Мой билет,стендап,3,400.5133333333333,2.3333333333333335,41.5,1,0
1753,154904d123e010b,2024-06-01,2024-10-30,mobile,Заречная область,Билеты в руки,другое,46,745.3917391304348,2.9347826086956523,3.3555555555555556,1,1
1754,15517e9342d50fe,2024-07-04,2024-07-04,mobile,Североярская область,Билеты без проблем,другое,1,218.28,2.0,,0,0
1755,155aeb3c2b95d34,2024-08-16,2024-08-16,desktop,Каменевский регион,КарандашРУ,другое,1,201.4,4.0,,0,0
1756,15620695522ba04,2024-07-19,2024-10-25,mobile,Солнечноземская область,Билеты в руки,выставки,9,107.54111111111109,2.0,12.25,1,1
1757,156cb9527b32a3a,2024-09-04,2024-09-04,mobile,Травяная область,Лучшие билеты,другое,1,251.33,3.0,,0,0
1758,156cefe3685108f,2024-06-20,2024-10-27,mobile,Каменевский регион,Край билетов,театр,2,892.4300000000001,2.0,129.0,1,0
1759,1571c51211b659d,2024-07-16,2024-10-03,mobile,Малиновая область,Билеты в руки,театр,7,315.1328571428572,3.7142857142857144,13.166666666666666,1,1
1760,15793200a542539,2024-06-26,2024-07-29,desktop,Тепляковская область,Билеты без проблем,концерты,2,605.505,4.0,33.0,1,0
1761,15843944d7d1186,2024-07-14,2024-09-08,desktop,Североярская область,Городской дом культуры,театр,3,1014.5500000000001,3.6666666666666665,28.0,1,0
1762,1584e74b28dc4c7,2024-07-21,2024-07-21,desktop,Каменевский регион,Мой билет,концерты,1,84.01,4.0,,0,0
1763,15856dd76612f93,2024-10-25,2024-10-26,mobile,Тепляковская область,Лови билет!,театр,4,138.39749999999998,3.5,0.3333333333333333,1,0
1764,1585b78d808b6f8,2024-07-17,2024-07-17,desktop,Озернинский край,Весь в билетах,стендап,1,1364.05,4.0,,0,0
1765,1592377825d1dbc,2024-07-27,2024-08-19,desktop,Каменевский регион,Мой билет,стендап,2,966.745,3.0,23.0,1,0
1766,15989779bc358b1,2024-06-14,2024-10-08,mobile,Каменевский регион,Билеты без проблем,другое,2,259.775,4.0,116.0,1,0
1767,1598a22548f7b4e,2024-07-14,2024-10-28,mobile,Каменевский регион,Прачечная,театр,9,401.1477777777778,2.4444444444444446,13.25,1,1
1768,15a0a39c5276eb2,2024-09-28,2024-10-18,mobile,Озернинский край,Лови билет!,концерты,2,614.88,3.5,20.0,1,0
1769,15a13d216650f52,2024-06-05,2024-10-24,mobile,Малиновоярский округ,Облачко,концерты,22,594.1213636363638,2.5,6.714285714285714,1,1
1770,15a34d6bb881783,2024-09-20,2024-10-31,mobile,Травяная область,Билеты в руки,стендап,13,619.4046153846155,2.5384615384615383,3.4166666666666665,1,1
1771,15a7fdf9b363207,2024-06-23,2024-10-17,mobile,Малиновоярский округ,Билеты без проблем,концерты,10,635.2880000000001,2.3,12.88888888888889,1,1
1772,15ad1e7f7c920f3,2024-07-17,2024-07-17,desktop,Каменевский регион,Билеты без проблем,другое,2,0.0,2.5,0.0,1,0
1773,15ae3570bb09b9b,2024-06-04,2024-10-30,mobile,Каменевский регион,Облачко,концерты,272,647.4931250000001,2.764705882352941,0.5461254612546126,1,1
1774,15ae58e3df7fcf3,2024-08-30,2024-08-30,mobile,Зоринский регион,Лови билет!,спорт,1,229.64,3.0,,0,0
1775,15aeaeceba0aa0c,2024-06-05,2024-06-05,mobile,Травиницкий округ,Лучшие билеты,другое,1,16.66,3.0,,0,0
1776,15b05dc9441d9d1,2024-06-04,2024-10-30,mobile,Каменевский регион,Весь в билетах,другое,36,1026.2050000000002,3.361111111111111,4.228571428571429,1,1
1777,15b2a4f019a87b0,2024-06-09,2024-10-22,mobile,Широковская область,Весь в билетах,концерты,7,789.0300000000001,2.2857142857142856,22.5,1,1
1778,15b467278ca257d,2024-09-26,2024-09-26,desktop,Светополянский округ,Лови билет!,театр,1,1489.82,5.0,,0,0
1779,15b5112325c1cf6,2024-07-20,2024-07-20,mobile,Нежинская область,Билеты без проблем,концерты,1,170.79,1.0,,0,0
1780,15bcf4c547f81ef,2024-09-14,2024-09-14,mobile,Заречная область,Билеты в руки,другое,2,41.865,3.5,0.0,1,0
1781,15be527a8c8aafc,2024-08-30,2024-08-30,desktop,Каменевский регион,Облачко,концерты,1,1185.63,3.0,,0,0
1782,15bea4fca4a2d60,2024-09-27,2024-09-30,mobile,Речицкий регион,Билеты без проблем,другое,4,33.7475,1.25,1.0,1,0
1783,15c43799b5bc3c4,2024-10-12,2024-10-12,mobile,Каменевский регион,Облачко,концерты,1,192.72,1.0,,0,0
1784,15c5a63d0b09ca7,2024-10-28,2024-10-28,mobile,Серебринская область,Билеты в руки,спорт,1,29.07,4.0,,0,0
1785,15c675d35f0557f,2024-06-30,2024-10-23,mobile,Каменевский регион,Край билетов,театр,10,542.366,3.2,12.777777777777779,1,1
1786,15c9b813ec884f1,2024-07-06,2024-10-30,mobile,Травиницкий округ,Мой билет,другое,18,421.3988888888889,2.5555555555555554,6.823529411764706,1,1
1787,15caa29f532d3bd,2024-07-07,2024-10-30,mobile,Каменевский регион,Облачко,концерты,15,698.5033333333333,3.3333333333333335,8.214285714285714,1,1
1788,15d46febda24993,2024-08-12,2024-10-14,mobile,Тепляковская область,Мой билет,концерты,3,183.34,2.0,31.5,1,0
1789,15d4b6f0c6b0943,2024-10-02,2024-10-02,mobile,Светополянский округ,Лови билет!,театр,2,106.915,1.5,0.0,1,0
1790,15d6690df2d632b,2024-06-03,2024-06-03,mobile,Речицкий регион,Лови билет!,театр,1,173.33,3.0,,0,0
1791,15e220ae70d8791,2024-09-22,2024-10-09,mobile,Широковская область,Мой билет,театр,4,381.11,2.5,5.666666666666667,1,0
1792,15e23c0b3b311c4,2024-09-24,2024-09-24,mobile,Малиновоярский округ,Облачко,концерты,1,613.17,2.0,,0,0
1793,15e847e782a326f,2024-07-17,2024-07-20,mobile,Широковская область,Весь в билетах,концерты,3,928.4833333333335,2.3333333333333335,1.5,1,0
1794,15eb567c53b6217,2024-08-03,2024-08-03,mobile,Синегорский регион,Лови билет!,концерты,1,635.45,4.0,,0,0
1795,15ec9d93b2a7080,2024-07-16,2024-10-27,mobile,Каменевский регион,Билеты без проблем,концерты,12,578.2641666666667,2.1666666666666665,9.363636363636363,1,1
1796,15edf1132b1e2d3,2024-06-04,2024-06-04,desktop,Каменевский регион,Билеты без проблем,концерты,1,60.37,2.0,,0,0
1797,15efbeb6a7afde9,2024-06-25,2024-10-26,mobile,Каменевский регион,Мир касс,концерты,12,501.8191666666667,2.5833333333333335,11.181818181818182,1,1
1798,15f11d6d329974a,2024-07-29,2024-10-16,mobile,Североярская область,Мой билет,концерты,6,144.09,2.5,15.8,1,1
1799,15f7fc75d6a29af,2024-07-20,2024-10-05,mobile,Каменевский регион,Билеты без проблем,другое,4,138.2532679375,3.25,25.666666666666668,1,0
1800,15f8b5ac5585384,2024-08-23,2024-08-23,desktop,Каменевский регион,Росбилет,театр,1,1207.39,5.0,,0,0
1801,15fb22d263c9ad8,2024-09-19,2024-09-19,mobile,Яблоневская область,Лучшие билеты,театр,1,71.04,2.0,,0,0
1802,1601cfb8b8cdc2b,2024-06-06,2024-10-25,mobile,Каменевский регион,Облачко,концерты,4,1108.295,2.75,47.0,1,0
1803,1603ac2f1cc84d9,2024-08-26,2024-08-26,mobile,Каменевский регион,Край билетов,театр,1,1580.25,3.0,,0,0
1804,1608b5db9a9fdca,2024-08-12,2024-08-12,mobile,Каменевский регион,Облачко,стендап,1,1512.51,4.0,,0,0
1805,1609601f70e2de2,2024-06-21,2024-09-09,mobile,Каменевский регион,Билеты без проблем,концерты,4,1279.6475,3.25,26.666666666666668,1,0
1806,1609698eb0446c4,2024-09-23,2024-09-23,mobile,Серебринская область,Билеты без проблем,другое,1,32.67,1.0,,0,0
1807,1612c15371ba19d,2024-09-08,2024-10-18,mobile,Каменевский регион,Билеты без проблем,концерты,14,310.73999999999995,2.7142857142857144,3.076923076923077,1,1
1808,1612c59fe468683,2024-10-08,2024-10-31,mobile,Каменевский регион,Билеты без проблем,спорт,5,284.91999999999996,2.8,5.75,1,1
1809,1614e677cf2acbe,2024-10-09,2024-10-09,desktop,Шанырский регион,Мой билет,спорт,2,222.35911588,4.0,0.0,1,0
1810,16173d4e1bbd66a,2024-07-27,2024-07-27,mobile,Каменевский регион,Облачко,концерты,3,900.5166666666668,2.6666666666666665,0.0,1,0
1811,161bb22ea653e0d,2024-08-24,2024-08-24,mobile,Светополянский округ,Лови билет!,другое,1,18.49,3.0,,0,0
1812,161d9c1a75791e2,2024-10-29,2024-10-29,mobile,Каменевский регион,Облачко,концерты,1,1797.98,4.0,,0,0
1813,162389861a62fd7,2024-10-17,2024-10-17,mobile,Североярская область,Лучшие билеты,другое,1,412.68,5.0,,0,0
1814,1623a63f9124bab,2024-07-15,2024-10-22,desktop,Лугоградская область,Облачко,концерты,10,987.942,3.5,11.0,1,1
1815,162eb9d55c87570,2024-10-17,2024-10-17,mobile,Каменевский регион,Дом культуры,театр,1,1038.46,3.0,,0,0
1816,16306188316adb3,2024-08-09,2024-08-09,desktop,Каменевский регион,Облачко,стендап,2,448.16499999999996,2.5,0.0,1,0
1817,1630a7c12a373b4,2024-09-28,2024-09-28,mobile,Яблоневская область,Облачко,концерты,2,735.575,2.5,0.0,1,0
1818,16315e7f4d83d6c,2024-08-19,2024-10-28,desktop,Каменевский регион,Облачко,концерты,4,995.4675000000001,3.25,23.333333333333332,1,0
1819,16329d647baf182,2024-06-04,2024-10-30,desktop,Североярская область,Билеты без проблем,концерты,54,513.8772222222225,2.5555555555555554,2.792452830188679,1,1
1820,1632faa65e3ba98,2024-09-17,2024-09-17,mobile,Каменевский регион,Край билетов,театр,2,1380.5749999999998,3.5,0.0,1,0
1821,1634a18bef1f419,2024-09-30,2024-09-30,mobile,Медовская область,Show_ticket,концерты,1,720.7,4.0,,0,0
1822,1636c5640d7ff64,2024-10-11,2024-10-11,mobile,Каменевский регион,Билеты без проблем,выставки,1,678.98,3.0,,0,0
1823,1636de68fa25ba8,2024-06-04,2024-10-31,mobile,Речиновская область,Лови билет!,театр,208,517.2277429547113,2.668269230769231,0.7198067632850241,1,1
1824,16380698e7e3ed6,2024-10-18,2024-10-18,mobile,Сосновская область,Билеты в руки,театр,1,319.28,3.0,,0,0
1825,163bbea406a030a,2024-08-21,2024-08-21,mobile,Каменевский регион,Билеты в руки,другое,1,172.79,2.0,,0,0
1826,16485672f9ff69e,2024-09-27,2024-10-14,mobile,Каменевский регион,За билетом!,театр,3,764.1933333333333,3.0,8.5,1,0
1827,164894fcbf28267,2024-10-15,2024-10-15,mobile,Озернинский край,Билеты без проблем,концерты,7,12.728571428571426,1.5714285714285714,0.0,1,1
1828,164dadbb87014d7,2024-06-27,2024-06-27,mobile,Берёзовская область,Билеты без проблем,другое,1,0.29,1.0,,0,0
1829,164e229ac329220,2024-06-19,2024-10-15,mobile,Каменевский регион,Мой билет,концерты,20,396.7128124595,3.1,6.2105263157894735,1,1
1830,164e95fac8c6752,2024-08-13,2024-10-27,desktop,Каменевский регион,Билеты в руки,стендап,2,873.355,3.0,75.0,1,0
1831,16530c7c5396eef,2024-10-29,2024-10-29,mobile,Каменевский регион,Билеты в руки,концерты,3,34.23,2.3333333333333335,0.0,1,0
